Time,Amount,Class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,transaction_timestamp,transaction_id,account_id,merchant_category,transaction_type,region,account_age_days,hour_of_day,weekend_flag,previous_txn_count,avg_spend_rolling,merchant_txn_count,time_delta_seconds,txn_velocity_score,region_risk_score,amount_zscore,amount_to_avg_ratio,risk_aggregation_score,is_fraud
40003,206.71975786731514,0,-1.0078929496235447,-0.27167438368729224,0.5622728719144933,-1.4099697030838758,-1.406914165601862,0.27924155393356226,-0.10823333832297323,-0.10853663268515668,0.5718591826367099,-0.32624368162382816,-0.6318156890827807,-1.0341111395297102,-0.7502190702421325,-0.5608990908438263,0.5113989961743719,0.3153420177865781,0.38614690099219057,-0.8014387797551964,-1.399405718282421,-0.3580542792106851,1.1588008606340119,0.9902664977049435,-0.10485738778303354,1.1461066390517474,2.122197504272245,0.708524054109816,0.12238232360481602,0.2461802823254352,2024-01-01 11:06:43,txn_0000114,acct_0067,grocery,cash_withdrawal,asia,102,11,False,0,102.59130079770935,0,0.0,120.0,0.1163,0.7056,2.014983300337788,5.339342485152004,0
9430,103.14496554990244,0,1.79756116664464,0.40982845732869266,0.7957780097442332,1.3251467288748389,0.03104720048855424,0.085993480747625,-0.15461075861990903,0.8353769939022309,0.02444872191978665,-0.7120541661829632,-0.4294726458945011,-1.5223142306080597,0.4748163228630915,0.06745456606786167,1.0423553170296844,0.1212405446770433,1.502115147994613,0.1554642443691435,-0.2380117228798793,0.6794024247266021,-1.154148935586928,-0.6003824289163511,1.131357152253318,-0.5547926767916584,-2.046429699548382,0.0073659378503727856,-0.90373155594632,-1.3433264369622646,2024-01-01 02:37:10,txn_0000025,acct_0070,health,cash_withdrawal,latam,31,2,True,0,102.59130079770935,0,0.0,120.0,0.0816,-0.2266,1.0053968001954163,4.815628560087937,0
42213,79.11996725716989,0,-1.958591440397031,0.07898871634000969,0.46617766219731077,0.4525384189795919,-1.286130036708791,0.3663329336500437,-0.3800380621921959,0.6756066331644784,0.4868185471492834,-1.131986440076961,-0.49672470279370545,-0.6787881738421783,0.5125949934312284,1.636425212341665,0.9369665419143417,-0.6746482181823238,-0.5081209924156869,2.0937788508227175,-0.2532287026174467,-0.1812234387919082,0.7597569730181432,-0.11474570600009057,-1.0342608591401172,-1.3010944965313112,-1.1871973989673668,-0.8686115904422842,0.45462102356748946,-1.035002230140867,2024-01-01 11:43:33,txn_0000118,acct_0071,fashion,cash_withdrawal,middle_east,134,11,False,0,102.59130079770935,0,0.0,120.0,0.1795,-0.4429,0.771215167777037,4.906046825499667,0
22115,39.05233762568141,0,0.03091727803269891,-1.0719625522902192,-0.9964186260023896,-1.7807381075634705,0.5651533788097695,0.6084517364296791,1.5217004527369589,1.0460522510478993,0.21053467078924676,-0.9145762783273513,-0.17857196789385368,1.3079156237798386,0.1706519417500514,1.3043301326604781,1.585261214185287,-1.2518522121799116,0.40231539135661587,-0.26224685853694674,0.3546211607750226,0.8445708597164794,-1.9792524766837778,0.9359426413015662,0.3239396420860183,0.2988480444383938,-0.219990917713377,0.9449515251692131,1.337343225676158,-0.2919922614266772,2024-01-01 06:08:35,txn_0000069,acct_0085,restaurants,chip,middle_east,222,6,False,0,102.59130079770935,0,0.0,120.0,0.1795,-0.8035,0.38065934754726655,4.73029670639627,0
71662,51.02413022353481,0,0.33584125693302364,-0.31619770458118795,0.8244270623849798,0.22396742837344774,-0.9426799145313405,-1.6088067092699718,1.3530735775420593,0.5101387156134412,0.7583530326440655,0.2566343810815294,0.8542398605768328,-0.8241064992640045,-2.694002617692488,-1.3190301836685123,-1.5071167856344878,-0.513451987049109,-1.8187577691239185,-0.03002344780847147,0.6727293784977457,-0.4901961134780198,1.9554865439637885,-0.6191369574756088,0.49259155164487217,-0.13279645294065934,0.5748919179139307,-0.038982768227529795,0.18450855372278024,-0.5724757991345769,2024-01-01 19:54:22,txn_0000189,acct_0086,electronics,online,latam,587,19,False,0,102.59130079770935,0,0.0,120.0,0.0816,-0.6958,0.4973533801286402,4.587009021057888,0
16832,103.79161154334714,0,0.2528848149698989,0.10964775457400863,-0.39457285186939384,0.9814797493081158,0.6587973683661927,0.675144659894898,0.765955452726233,1.727418286628101,-0.03074383226052982,0.7041481416397848,-1.9387526270035254,0.35130967598791774,0.7464182196329605,0.42684048002142533,0.013053925675440194,-0.06563068188658654,-0.6830756072090113,-0.33503902273531805,-0.2484232079710333,1.4874905779224952,0.04997597470659558,0.5223275428545973,-0.1932130207581928,-1.4981453844153232,-0.24163761716237078,0.14828460679158642,-0.5270362320636157,0.4582354772858612,2024-01-01 04:40:32,txn_0000055,acct_0091,travel,tap,middle_east,246,4,True,0,102.59130079770935,0,0.0,120.0,0.1795,-0.2208,1.011699927150788,5.014264967217855,0
66198,1.0,0,1.6473939976033294,-0.9978519832440257,1.2609373235629844,-0.3856299815231613,0.32408922232004705,1.592912089122808,-0.3922260129202831,0.24339891640053923,-0.7841422934704089,-0.3974833349294312,-0.2455014897355009,-0.541600301433921,-1.4988952796101422,0.6539478209229405,1.4783291004402292,-0.5445707318949119,0.042381228696125636,0.20866589896398288,0.3316965787145939,0.6236763264791144,0.189836394352477,-0.4884116560655365,0.9236541553689125,-0.06589803780888462,-0.5972376643263394,-0.9616939987535967,1.3839625661685588,-0.37074873993991914,2024-01-01 18:23:18,txn_0000176,acct_0100,electronics,chip,asia,581,18,False,0,102.59130079770935,0,0.0,120.0,0.1163,-1.146,0.009747415153374562,4.436986336819018,0
84077,78.53308832516346,0,1.47927451067423,-1.122768432270995,1.1250439217080253,-2.2757364037217522,-0.9310734879421032,1.0275810705538218,1.4359781248017758,1.8879239715294662,-0.9089976945137175,-1.7266066811237784,-1.0263984541151934,0.5585151816075627,1.545896479778648,-1.9473051656898168,-1.0336356655189114,-0.15802122874684088,0.028149910224203063,-2.028469418831545,-0.6869284998617177,-0.14397210922113055,0.3367071917563058,1.062533516309917,0.376404571487228,1.031413062940705,1.6440363153648863,1.70685792416733,0.2144540879360341,0.0809252332521623,2024-01-01 23:21:17,txn_0000234,acct_0111,fuel,chip,europe,375,23,True,0,102.59130079770935,0,0.0,120.0,0.2162,-0.4482,0.7654946151820012,4.976872576831901,0
75562,122.85870658735978,0,2.242920312402985,-0.9265331111571506,-2.95561882434507,0.3645250379928023,-0.8094537290973276,-0.18329755642725984,-0.21395314386081168,-0.537193794013418,-0.15323096025821417,-0.524414892971043,-0.1380470752815336,-0.4809166661741407,0.46238565885031974,0.8461734630278627,-0.4708738797157607,1.4255413723710189,-0.18824703835356665,-1.3166414286580101,-2.105539278208984,0.24960563101494201,0.6212516108950558,-0.18814268513809665,0.11138506133107968,-0.626190369125724,0.11783607551763121,-1.7432996777073613,0.4986584096210017,0.6614917339241726,2024-01-01 20:59:22,txn_0000200,acct_0138,fuel,tap,europe,67,20,False,0,102.59130079770935,0,0.0,120.0,0.2162,-0.0492,1.19755481831363,5.171299668241134,0
1827,83.38952059872229,0,0.6369062833722101,0.6339103777337424,-0.5309765045557148,0.32994353865726456,-0.23613009177798555,0.604791582550568,0.739692508412923,-0.690115541151946,-0.6444557648827163,0.6766145517765254,-0.6474102057016173,1.2357828929941415,-0.5963716676367777,0.5573965571936229,-0.22081878555032944,-0.840485162328919,-1.3239920947301105,-1.3447447463164128,-1.1546019132717495,0.6083961914591229,1.3823274458964647,-0.20782218872037653,-2.3416930408564456,-3.0163812465202113,-2.0661448050211484,-1.0925359837721156,-0.8194289765982975,0.2637469823406603,2024-01-01 00:30:27,txn_0000006,acct_0143,restaurants,cash_withdrawal,middle_east,221,0,True,0,102.59130079770935,0,0.0,120.0,0.1795,-0.4045,0.8128322767166258,4.924774524522482,0
9978,373.2543219588268,1,0.011445439091466015,-2.107953341777443,-0.04955883755158271,1.8231960015204005,-0.7859766079313554,-1.0996583458443414,-0.7027549598212041,0.2108646020880872,-0.13210121281312523,3.4751480238185515,-0.16884258520296613,0.6787825017070945,0.7222741471780024,3.334871216820685,0.03655966440087428,-0.080398393905874,0.5863434451425125,1.642848168853183,0.9907617345678559,-0.43345532977786516,-0.36593172704714716,0.041854475782477606,0.555069720071345,0.23048964342985517,-2.468530124571636,0.3580024341941265,0.9060104275706085,0.7149518910399967,2024-01-01 02:46:18,txn_0000027,acct_0161,fuel,chip,middle_east,401,2,True,0,102.59130079770935,0,0.0,120.0,0.1795,2.2045,3.638264833924016,6.196219175265807,1
12629,58.091258883917995,0,0.9957013858999235,0.9861363169607678,-0.5997494491188647,-0.7148765618975097,0.30383742563756283,-0.03909892121655298,-2.031619568663027,0.11493391158101274,0.5312232285925814,-1.30177973741351,-1.0472087600770361,-0.31636542316144384,0.06598330191824608,-3.143666302024744,0.803314223624267,-1.93600112908413,-0.18822252129193043,2.0554768586186185,-0.06196721303448301,0.6281492777578134,-0.3484860780268965,0.5565591280933229,2.161941781188503,0.7911309671975586,0.5253209680530518,2.0404934143245375,-0.4262648726777842,0.2032003381006422,2024-01-01 03:30:29,txn_0000039,acct_0165,health,online,latam,30,3,True,0,102.59130079770935,0,0.0,120.0,0.0816,-0.6322,0.566239617123707,4.618007827705668,0
83748,75.27274865364373,0,-0.30261975947044656,0.5595403706161663,-1.4271364021862412,1.0249216931253993,2.010926112400514,-0.016836723733426057,-0.019901670906585355,-1.1991171261452302,1.7767198471176207,-1.5492571763442435,0.31504303611617074,1.4687637446545818,-1.706637306334278,1.2838451268293003,1.3509909387784689,0.3374931388188395,-0.7279804853641153,-0.07920404098801156,-0.6477276430783137,-0.015470762836802118,-0.6629660469697535,-0.9371492065131337,0.14895854124234953,-0.5635812371039258,-0.41361585235070747,0.6607722064159335,1.7234107569382986,-0.4104565910390145,2024-01-01 23:15:48,txn_0000231,acct_0168,grocery,chip,europe,30,23,True,0,102.59130079770935,0,0.0,120.0,0.2162,-0.4775,0.7337147308626816,4.962571628888207,0
85054,46.32194424220327,0,1.794370054600359,-1.1841283318982723,-0.013415786924808768,0.6409907193949733,-0.9991448913310123,-1.0183155323612583,-0.46438039219544847,-0.0011197219978901704,0.4184990745503845,-0.7956788416705864,-0.4901383482393793,-0.6427835696407243,0.24007151264208035,-1.0875021197614503,0.4919302013563091,0.5605282752728444,-0.44252646553883224,0.5368174565978674,0.4134732931055044,-0.7983347787388269,-0.2773532619310194,-1.1226231885883153,-0.6323917568493553,1.4780317943269636,-0.022273278634465647,0.5616388721410351,-0.7018705035509689,1.5079194172348667,2024-01-01 23:37:34,txn_0000235,acct_0168,fuel,chip,middle_east,372,23,True,1,75.27274865364373,0,1306.0,2.756508422664625,0.1795,-0.7381,0.6153879733467255,0.7324023827992883,0
67803,1.0,0,-1.150864509185567,-0.7619744583102578,2.2292736105559734,0.388474200851541,0.2489339103966579,0.5044446476624683,-0.007567296631150636,-0.06101735102840823,1.328478810791731,-0.24682379551158573,-0.06280672314395548,0.8658170031798195,-0.9145550467939221,-0.8500241677122955,0.4871618178256701,-0.600696627769337,0.45225412270219334,-0.008367627718889919,0.12904232858723516,-0.2893349882529842,-0.725816694733224,0.4443934035776708,-0.22811518171563971,-1.108040546446171,-1.3221338980832993,-1.0495748265349563,-1.7920328558838285,-0.1328868046223994,2024-01-01 18:50:03,txn_0000179,acct_0180,restaurants,chip,europe,184,18,False,0,102.59130079770935,0,0.0,120.0,0.2162,-1.146,0.009747415153374562,4.636786336819019,0
61811,84.48824314511457,0,-1.8807984279740577,-1.4176841701595697,-1.4098194289478103,-0.20378186112454774,0.7725398075827608,1.5713358160823676,1.038289928983819,0.07539954314606226,1.0480295776172526,0.7738911809098658,-0.04990539108671263,-0.17376238936216024,-1.7388154625209316,-0.5463243585126668,-0.1856109348070501,-0.9856561689666805,0.472451014355301,0.13669920332721244,1.4194634728149536,1.7727899230910438,-1.304232265593243,-1.2512387855949916,0.017750972207175114,0.23965869655895883,0.7590505655222095,0.755269157570397,0.09272620522395288,-0.2843518166045584,2024-01-01 17:10:11,txn_0000162,acct_0183,grocery,cash_withdrawal,asia,574,17,False,0,102.59130079770935,0,0.0,120.0,0.1163,-0.3946,0.8235419815146843,4.803193891681608,0
44582,76.82036770691722,0,-1.0933238578873825,-0.18417574651522164,-0.3796865251425611,-0.3123554416558699,1.0224072253604721,-2.3833887029573617,1.133568702875625,-0.8555264529085758,0.20085029727593015,-0.7405158205011196,-0.06504567271880911,1.4297874524704182,0.05909333302501734,0.24710256483042056,-1.651177759055531,1.1617347900146988,-0.9936849198426648,1.6142460943748966,-0.1812198263054794,-0.593156507338082,-0.2247317542133216,-0.05650894739029124,-0.0409161617733923,-0.5421852684093387,0.9180716336150824,-0.1967679888175363,-0.5651880282308862,-1.208474795904233,2024-01-01 12:23:02,txn_0000127,acct_0196,gaming,cash_withdrawal,asia,870,12,False,0,102.59130079770935,0,0.0,120.0,0.1163,-0.4636,0.7488000162742109,4.769560007323395,0
42602,83.45342715399843,0,-0.012319292929311235,1.1336804787567016,-0.3762121037834645,0.32084964632460716,-0.03447486503463288,-0.2882854581273188,-2.099206342561244,0.5603291782322569,0.13911173976159188,0.9610934861202163,-0.1988316029788718,1.0116604137066467,0.2576957212765554,0.8685819377339127,0.07129461349743696,-0.5892708590639962,-1.6458011720890138,-1.6608668758020833,1.168003385326591,-0.3216483486419647,-0.8758399540230916,0.19440587694056835,0.14749065443293866,-0.013754379609230549,-1.3120000145777906,-0.05918157291021701,0.47961832364693924,-0.35245055222043675,2024-01-01 11:50:02,txn_0000119,acct_0213,fashion,online,africa,105,11,False,0,102.59130079770935,0,0.0,120.0,0.1538,-0.4039,0.8134552004419245,4.873654840198866,0
82968,133.88772018577382,0,0.6319814837613953,0.5239509541926708,0.040256502000462865,1.9029074622741677,0.01733462915130733,1.133789272564012,0.11879653990290184,0.04118002034917748,0.372325560060305,0.4261239468194264,-1.0925542703834126,0.7757523004499094,0.46761482656768805,-0.6504204526731951,1.8039304832528678,1.670280420787749,1.7690833257701195,-1.1469627282664296,0.973740293431332,0.3299028815939605,0.4035223474539224,0.11411757113861393,0.44521271024701903,-0.41004961736383877,-1.4452949482311301,-1.2133966744092013,0.5311744436838554,-2.605788587527226,2024-01-01 23:02:48,txn_0000228,acct_0232,health,online,africa,414,23,True,0,102.59130079770935,0,0.0,120.0,0.1538,0.0501,1.305059192589585,5.0948766366653135,0
50208,99.98282515866232,0,-0.862317959475543,0.037227836421576635,0.17726136694885572,-1.7769866393260751,-0.8045266302248135,0.8345255473690577,-0.9637751872343886,0.7798696125227764,-0.474512933619039,-0.06092305470793503,0.45990026630777037,0.9675504159911353,-2.152365822854285,0.899825832128283,1.1964984781862904,1.2745906653813397,-0.3970307995787248,0.03415794354078901,-0.14248242438660505,-0.21556337466258174,-1.2036002148954528,-0.5579720085461926,-1.872175740870574,0.8321321614571173,0.013401858218038697,-0.5346002402671326,-0.09617649827612768,0.03172919853554027,2024-01-01 13:56:48,txn_0000140,acct_0247,grocery,online,africa,305,13,False,0,102.59130079770935,0,0.0,120.0,0.1538,-0.2551,0.9745741050287446,4.946158347262935,0
611,165.3021626430796,0,0.44254562420405297,0.823753131876182,1.5518801201224885,1.7058526805445642,-0.5860516399755586,-0.8133904123466764,-0.1297362031885032,0.4539956314469589,0.9121523959767788,-0.6982214597325725,-1.3460613278449878,0.29638302011675466,1.9546925154112462,1.8904589932744518,-0.6855316128530513,0.2533979172212008,-1.3432844521102028,0.757423818050381,-2.1556068785835505,0.21893884707163588,1.5466114107635742,0.47064958610407176,-0.28966454982543055,-0.5739401636994166,-1.39609919630688,-0.1980331984389014,0.05138667043618637,-0.08877367937755289,2024-01-01 00:10:11,txn_0000002,acct_0252,grocery,tap,africa,297,0,True,0,102.59130079770935,0,0.0,120.0,0.1538,0.3328,1.6112688050327408,5.232670962264733,0
12125,183.57829862289805,0,0.39126465993323495,0.48516111254573785,0.37305231843417824,-1.9974666928898597,0.9651704927286658,1.5828294467733337,0.5841690733522902,-1.140206856651158,-2.516095195772766,-1.1805943397534906,-1.9325890209406105,-1.32042314684441,-0.9231651240281931,-1.177789767700871,0.7953554137930766,-0.8269658435469408,0.39314090314742434,0.29005009166375534,0.5502630709401326,-0.12607553636990937,-0.7233346595322319,-0.4056426325128372,0.46022467320628885,0.15829703721791577,-0.013223575848558187,-1.4093332454653158,0.07833645995312626,1.5023554712759948,2024-01-01 03:22:05,txn_0000036,acct_0252,health,cash_withdrawal,latam,578,3,True,1,165.3021626430796,0,11514.0,0.3126628452318916,0.0816,0.4973,1.1105619895565448,0.6738960948835614,0
57331,129.61135533414517,0,0.9874051450464006,0.6978168390000047,-1.871218116060987,0.2830685880099896,0.48938393893840915,-1.1851845805323176,-1.6081858112115415,0.493267793839099,1.2676235608039048,1.0874546201484645,-1.4771429651124275,-0.7245738281879079,0.09129377217545448,1.7849481228801383,-0.6260804635723924,0.2691857888276577,-1.508373387331847,-0.45572501084051054,0.3406220284912099,1.99274280083532,-1.629636090484295,1.8016426043465061,-1.3423543374662013,0.9600709639216006,-0.007046540535484532,0.7271692496802824,-0.7573146454738222,-0.14147109361988489,2024-01-01 15:55:31,txn_0000157,acct_0252,fashion,tap,north_america,433,15,False,2,174.44023063298883,0,45206.0,0.0796354466221298,0.1818,0.0116,0.7430129785074593,0.7007430809601312,0
79990,94.6223448920951,0,-0.10618193062257626,-0.4890774681189237,0.5098982484765356,-1.572528250002441,-1.0775832476037126,1.5756775921706603,-1.8978144998997766,0.4216168299098296,-0.6696814280722031,-1.5362723140442447,-0.7420134248897403,0.06161034618947592,1.642161691930406,-0.38668364248828285,-0.8974207207714328,0.6101305037971094,0.5851394574610765,0.7183479613308372,-0.419784377516816,-0.10050883681419848,1.4250793326254454,-1.1282107057057502,-1.1057722952153066,-0.47011425576887506,-1.6376193029441979,-0.7195469089581323,0.6902464768688565,1.4697539379850162,2024-01-01 22:13:10,txn_0000214,acct_0265,grocery,online,asia,575,22,True,0,102.59130079770935,0,0.0,120.0,0.1163,-0.3034,0.9223232784490419,4.847645475302069,0
51715,51.390960734336936,0,-0.1474424899181674,-2.001545744438679,-0.317438554837682,0.7618547740424635,-0.7138194972187111,-2.0547613076752937,-0.08695997560602091,0.6759788558069234,2.4718090760554694,0.939420421798181,-0.9452565518733762,-1.356599850939114,-1.3076668983849393,-0.10478665364781072,1.3538355467931074,-1.063148710155423,0.5988341726560692,-1.9413141205973408,-2.672587582219401,-2.706337529420083,-0.733118331282596,-0.9100388892011476,0.07892521268322598,-0.16590985510107972,-1.0242252710980422,-1.2082799446658605,-1.2251842573311502,-0.9889712963804547,2024-01-01 14:21:55,txn_0000145,acct_0267,gaming,online,middle_east,750,14,False,0,102.59130079770935,0,0.0,120.0,0.1795,-0.6925,0.500929029408353,4.784418063233759,0
79903,112.15161725252197,0,-0.28279574914757005,0.8867590544047386,-0.3255450115195318,-0.5348113382185579,-0.8508196223826928,-0.901034029254952,-1.0573867446632792,-0.8175583983299655,0.6684176852860094,-0.25516417502145444,0.5911065144305567,2.2765386895430897,-0.10258594620857964,0.06718110965398118,0.48030781722418714,-0.719085478888462,1.2037821530254462,-0.26762706489607857,1.010524020326713,0.9181462252078333,0.20920249248664097,-0.30011509298501327,-2.3367413763573883,0.2468539291312162,-0.5375617131053801,-0.6870007339139083,0.789516077354813,-0.10011951693658637,2024-01-01 22:11:43,txn_0000213,acct_0267,travel,cash_withdrawal,middle_east,329,22,True,1,51.390960734336936,0,28188.0,0.1277139208173691,0.1795,-0.1456,2.182321864584013,1.3455148262914136,0
